0.0068274,0.04967
0.0068704,-0.046229
0.0068958,0.065758
0.0069557,-0.036024
0.0069996,-0.022073
0.0070034,-0.029178
0.0070036,-0.014975
0.0070189,-0.0078709
0.0070505,0.027423
0.007055,-0.00079513
0.0070817,0.020305
0.0070869,0.0062345
0.0070945,0.013247
0.0072631,0.082978
0.0074617,-0.04264
0.0074863,0.094587
0.0075306,0.033983
0.0075711,0.090536
0.0076464,0.086509
0.007711,0.053615
0.0077205,0.072864
0.0077254,0.098776
0.0077999,0.061486
0.0078182,0.041409
0.0078617,0.04594
0.0086511,-0.018515
0.0086523,-0.025614
0.0086589,-0.01141
0.0087029,-0.0043157
0.0087322,0.06908
0.0087497,-0.032654
0.0087704,0.0027322
0.0087719,0.023781
0.0087958,0.016733
0.0088071,0.0097314
0.0088204,-0.039154
0.0088617,0.079833
0.0090309,0.030605
0.0091875,-0.049149
0.010153,0.057414
0.010168,0.097839
0.010207,0.037565
0.010301,0.04995
0.010469,0.064952
0.010633,0.076029
0.0108,0.043672
0.01092,-0.045627
0.010961,-0.022057
0.010961,0.092821
0.010964,-0.014951
0.010981,0.088251
0.010989,-0.0078501
0.010996,-0.029114
0.011063,-0.0007752
0.011125,0.020168
0.011135,0.006234
0.011151,0.013197
0.011159,0.08357
0.011217,-0.036085
0.011224,0.027053
0.011371,-0.042164
0.011701,0.072202
0.011718,0.033918
0.011791,0.061082
0.011858,0.053628
0.012477,0.046911
0.012498,0.040516
0.0125,0.096651
0.012794,0.068388
0.012847,0.079544
0.012857,-0.018492
0.01287,-0.011396
0.012877,-0.025591
0.012936,-0.0043007
0.012999,-0.032613
0.013053,0.0027443
0.013121,0.01662
0.013127,0.0097025
0.013145,0.023507
0.013411,0.030381
0.013512,-0.03951
0.013683,-0.048091
0.01387,0.057242
0.014024,0.085931
0.01406,0.090611
0.014339,0.06457
0.01444,0.037135
0.014459,0.050287
0.01447,0.07558
0.014695,0.095225
0.015003,-0.043835
0.015018,-0.022018
0.015029,-0.014942
0.01504,0.043782
0.015054,-0.0078517
0.015085,-0.029143
0.015172,-0.00076288
0.015309,0.006232
0.015348,0.019964
0.015353,-0.036119
0.015354,0.013122
0.015458,0.026817
0.015515,0.082305
0.015643,0.071689
0.01578,0.060841
0.015998,0.033644
0.016126,0.05367
0.016728,0.093579
0.016808,0.088021
0.016863,0.067922
0.016895,0.040522
0.016983,0.04708
0.017011,-0.025545
0.017028,-0.018468
0.017032,-0.011419
0.017093,0.078602
0.017107,-0.0043041
0.017176,-0.032771
0.017293,0.0027575
0.017419,-0.039946
0.017435,0.0096734
0.017457,0.016475
0.01747,0.023278
0.017714,0.030126
0.017717,0.057166
0.018062,-0.046624
0.018333,0.064213
0.0185,0.074757
0.01852,0.084811
0.018579,0.091728
0.018617,0.037089
0.018729,0.050337
0.019067,-0.042975
0.019097,-0.029096
0.019121,-0.021965
0.01914,-0.0078853
0.019154,-0.014983
0.019306,-0.00075825
0.019346,-0.036699
0.019378,0.043999
0.019545,0.0062413
0.019642,0.019775
0.019657,0.013047
0.019719,0.026575
0.019722,0.070938
0.01982,0.060625
0.019956,0.081392
0.02017,0.033544
0.020225,0.089695
0.020386,0.053718
0.021024,0.067173
0.021028,-0.032751
0.021114,-0.025428
0.02114,0.040635
0.021163,-0.011491
0.021224,-0.018519
0.021231,-0.0043297
0.021334,0.077679
0.021508,0.0027738
0.021557,0.057087
0.02161,0.047391
0.021651,0.0875
0.021772,0.0096667
0.021787,0.023058
0.021835,0.01635
0.021893,0.029964
0.022172,-0.040378
0.022287,-0.044758
0.022517,0.063404
0.022607,0.073877
0.022703,0.037074
0.022839,0.085168
0.022989,-0.036328
0.023021,0.050899
0.02306,-0.028862
0.023205,-0.0079527
0.023307,-0.015095
0.023323,-0.022017
0.023425,-0.00076877
0.023711,0.044188
0.023776,0.082725
0.02381,0.0062673
0.023846,0.070091
0.023953,0.026379
0.023991,0.019606
0.02404,0.059586
0.024043,0.013016
0.02425,0.033461
0.024454,0.080198
0.024748,0.055062
0.024861,-0.032176
0.025152,0.066303
0.025252,-0.011613
0.025264,0.040609
0.025308,-0.00438
0.025348,-0.025473
0.02545,-0.018669
0.025604,0.076586
0.025691,0.0027794
0.025961,0.029811
0.026101,0.022886
0.026142,0.0097009
0.026227,-0.038953
0.026234,0.047663
0.026291,0.016278
0.026322,-0.042511
0.026541,0.051516
0.026585,0.062429
0.026635,-0.035288
0.026753,0.036974
0.026783,0.072885
0.027219,-0.0080525
0.027316,-0.028863
0.027453,-0.015273
0.027506,-0.00080269
0.027597,-0.022204
0.02761,0.058266
0.027909,0.044023
0.027978,0.069133
0.028066,0.0062878
0.028181,0.026213
0.028275,0.033305
0.028387,0.01952
0.028508,0.013054
0.028968,0.054567
0.029183,-0.032202
0.029196,0.065309
0.029277,-0.011775
0.029338,-0.0044609
0.029391,0.040357
0.029676,-0.018898
0.02969,-0.025685
0.029829,0.0027612
0.029938,0.029633
0.030059,0.050477
0.030101,-0.036175
0.030132,-0.039901
0.030442,0.022851
0.030452,0.061367
0.030508,0.0097302
0.030787,0.046931
0.030811,0.036651
0.030853,0.016323
0.031162,-0.0081796
0.031533,-0.00087803
0.031566,-0.015493
0.031666,0.057557
0.03169,-0.029145
0.031901,-0.022472
0.03225,0.043363
0.032288,0.0062826
0.032323,0.032982
0.032497,0.026172
0.032793,0.019686
0.032903,0.053672
0.03299,0.013077
0.033097,-0.032989
0.033217,-0.011961
0.033332,-0.0045787
0.033574,0.03961
0.033685,-0.03695
0.033883,0.029397
0.033884,-0.019152
0.033905,0.0026794
0.034054,-0.026011
0.034105,0.049899
0.034852,0.023369
0.03486,0.0097354
0.034959,0.035778
0.035024,-0.0083235
0.035256,0.046287
0.035443,0.016298
0.03551,-0.0010193
0.035639,-0.015712
0.035833,-0.029756
0.036198,-0.022741
0.036438,0.0061662
0.036452,0.042531
0.036522,0.031832
0.036825,0.019732
0.03695,-0.033685
0.037057,-0.012138
0.037119,0.027391
0.037326,-0.0047424
0.037516,0.013096
0.037671,0.038703
0.037932,0.0024691
0.038076,-0.019337
0.038297,-0.026378
0.038637,0.023804
0.038807,-0.0084576
0.03892,0.034783
0.039113,0.0095533
0.039458,-0.0012901
0.039695,-0.015825
0.039901,-0.030132
0.040182,0.016367
0.040222,0.030697
0.040303,0.020106
0.040457,-0.022866
0.040525,0.0058196
0.040809,-0.012217
0.041399,0.027
0.041408,-0.0050329
0.041908,0.01285
0.041943,0.002013
0.042278,-0.019289
0.042511,-0.026322
0.042568,-0.0086009
0.042614,0.023188
0.043255,0.0090701
0.04338,-0.0018753
0.043783,-0.015795
0.043894,0.019167
0.044452,-0.012559
0.044573,0.0052757
0.044758,-0.022287
0.045008,0.015673
0.045728,-0.0057904
0.0459,0.0015138
0.046137,-0.0095993
0.046207,0.011907
0.046624,-0.018062
0.04703,-0.0021833
0.047439,0.0080404
0.048091,-0.013683
0.0487,0.0040804
0.049149,-0.0091875
0.049787,-0.0046134
0.05,0
